date,year,month,day,hour,camera_id,Gender,Input,Output,Age00,Age10,Age20,Age30,Age40,Age50,Age60,Age70,NaN
2022-04-07 19:00:00,2022,4,7,19,9,1,219,6,0,15,66,86,36,20,2,0,0
2022-04-07 19:00:00,2022,4,7,19,9,2,32,285,0,0,0,0,0,0,0,0,0
2022-04-07 20:00:00,2022,4,7,20,9,0,291,6,0,3,18,67,96,79,33,1,0
2022-04-07 20:00:00,2022,4,7,20,9,1,287,6,0,13,91,123,46,17,3,0,0
2022-04-07 20:00:00,2022,4,7,20,9,2,52,261,0,0,0,0,0,0,0,0,0
2022-04-07 21:00:00,2022,4,7,21,9,0,272,7,0,2,25,64,79,76,32,1,0
2022-04-07 21:00:00,2022,4,7,21,9,1,167,0,0,6,56,71,28,6,0,0,0
2022-04-07 21:00:00,2022,4,7,21,9,2,35,236,0,0,0,0,0,0,0,0,0
2022-04-07 22:00:00,2022,4,7,22,9,0,210,7,1,5,22,63,59,43,23,1,0
2022-04-07 22:00:00,2022,4,7,22,9,1,165,5,1,18,53,71,20,4,3,0,0
2022-04-07 22:00:00,2022,4,7,22,9,2,29,334,0,0,0,0,0,0,0,0,0
2022-04-07 23:00:00,2022,4,7,23,9,0,153,7,0,4,16,31,61,35,12,1,0
2022-04-07 23:00:00,2022,4,7,23,9,1,77,2,1,9,21,27,17,4,0,0,0
2022-04-07 23:00:00,2022,4,7,23,9,2,22,314,0,0,0,0,0,0,0,0,0
2022-04-08 00:00:00,2022,4,8,0,9,0,82,8,1,2,9,19,32,24,3,0,0
2022-04-08 00:00:00,2022,4,8,0,9,1,76,8,0,5,31,37,5,5,1,0,0
2022-04-08 00:00:00,2022,4,8,0,9,2,13,375,0,0,0,0,0,0,0,0,0
2022-04-08 01:00:00,2022,4,8,1,9,0,43,7,0,0,11,17,11,8,3,0,0
2022-04-08 01:00:00,2022,4,8,1,9,1,46,14,0,3,22,26,6,3,0,0,0
2022-04-08 01:00:00,2022,4,8,1,9,2,10,420,0,0,0,0,0,0,0,0,0
2022-04-08 02:00:00,2022,4,8,2,9,0,49,4,0,2,11,21,12,3,3,1,0
2022-04-08 02:00:00,2022,4,8,2,9,1,33,8,0,5,11,14,8,2,0,1,0
2022-04-08 02:00:00,2022,4,8,2,9,2,13,233,0,0,0,0,0,0,0,0,0
2022-04-08 03:00:00,2022,4,8,3,9,0,17,1,0,2,2,8,5,1,0,0,0
2022-04-08 03:00:00,2022,4,8,3,9,1,20,0,0,3,7,7,1,2,0,0,0
2022-04-08 03:00:00,2022,4,8,3,9,2,11,143,0,0,0,0,0,0,0,0,0
2022-04-08 04:00:00,2022,4,8,4,9,0,9,1,0,1,4,0,2,2,1,0,0
2022-04-08 04:00:00,2022,4,8,4,9,1,26,0,0,6,7,6,3,3,1,0,0
2022-04-08 04:00:00,2022,4,8,4,9,2,6,92,0,0,0,0,0,0,0,0,0
2022-04-08 05:00:00,2022,4,8,5,9,0,11,0,0,0,2,1,6,2,0,0,0
2022-04-08 05:00:00,2022,4,8,5,9,1,16,4,0,3,5,9,2,1,0,0,0
2022-04-08 05:00:00,2022,4,8,5,9,2,11,85,0,0,0,0,0,0,0,0,0
2022-04-08 06:00:00,2022,4,8,6,9,0,23,2,0,0,2,4,7,4,6,2,0
2022-04-08 06:00:00,2022,4,8,6,9,1,8,0,0,0,2,1,4,0,0,1,0
2022-04-08 06:00:00,2022,4,8,6,9,2,3,64,0,0,0,0,0,0,0,0,0
2022-04-08 07:00:00,2022,4,8,7,9,0,56,0,0,0,0,1,10,25,19,1,0
2022-04-08 07:00:00,2022,4,8,7,9,1,24,1,0,0,1,4,11,2,6,1,0
2022-04-08 07:00:00,2022,4,8,7,9,2,24,79,0,0,0,0,0,0,0,0,0
2022-04-08 08:00:00,2022,4,8,8,9,0,109,2,0,0,4,8,19,34,44,2,0
2022-04-08 08:00:00,2022,4,8,8,9,1,66,1,0,0,3,18,12,18,14,2,0
2022-04-08 08:00:00,2022,4,8,8,9,2,38,98,0,0,0,0,0,0,0,0,0
2022-04-08 09:00:00,2022,4,8,9,9,0,58,3,0,0,1,3,14,25,13,5,0
2022-04-08 09:00:00,2022,4,8,9,9,1,44,0,0,0,4,9,11,9,11,0,0
2022-04-08 09:00:00,2022,4,8,9,9,2,20,118,0,0,0,0,0,0,0,0,0
2022-04-08 10:00:00,2022,4,8,10,9,0,54,2,0,0,2,9,11,19,14,1,0
2022-04-08 10:00:00,2022,4,8,10,9,1,34,2,0,1,5,8,7,7,8,0,0
2022-04-08 10:00:00,2022,4,8,10,9,2,37,97,0,0,0,0,0,0,0,0,0
2022-04-08 11:00:00,2022,4,8,11,9,0,49,3,0,2,1,7,9,15,17,1,0
2022-04-08 11:00:00,2022,4,8,11,9,1,42,1,0,0,4,10,12,10,6,1,0
2022-04-08 11:00:00,2022,4,8,11,9,2,23,109,0,0,0,0,0,0,0,0,0
2022-04-08 12:00:00,2022,4,8,12,9,0,65,2,1,4,5,8,12,20,16,1,0
2022-04-08 12:00:00,2022,4,8,12,9,1,55,2,0,2,9,18,16,9,3,0,0
2022-04-08 12:00:00,2022,4,8,12,9,2,42,183,0,0,0,0,0,0,0,0,0
2022-04-08 13:00:00,2022,4,8,13,9,0,53,8,0,5,3,6,19,18,10,0,0
2022-04-08 13:00:00,2022,4,8,13,9,1,53,2,0,3,12,18,14,6,2,0,0
2022-04-08 13:00:00,2022,4,8,13,9,2,42,170,0,0,0,0,0,0,0,0,0
2022-04-08 14:00:00,2022,4,8,14,9,0,83,6,0,2,12,21,23,24,7,0,0
2022-04-08 14:00:00,2022,4,8,14,9,1,57,3,0,1,10,20,22,4,2,1,0
2022-04-08 14:00:00,2022,4,8,14,9,2,48,166,0,0,0,0,0,0,0,0,0
2022-04-08 15:00:00,2022,4,8,15,9,0,119,3,0,5,12,22,33,38,11,1,0
2022-04-08 15:00:00,2022,4,8,15,9,1,57,2,0,3,13,28,6,6,3,0,0
2022-04-08 15:00:00,2022,4,8,15,9,2,67,187,0,0,0,0,0,0,0,0,0
2022-04-08 16:00:00,2022,4,8,16,9,0,127,3,1,3,18,22,35,32,19,0,0
2022-04-08 16:00:00,2022,4,8,16,9,1,81,3,1,7,22,32,14,6,2,0,0
2022-04-08 16:00:00,2022,4,8,16,9,2,71,246,0,0,0,0,0,0,0,0,0
2022-04-08 17:00:00,2022,4,8,17,9,0,217,1,0,8,22,54,56,51,27,0,0
2022-04-08 17:00:00,2022,4,8,17,9,1,171,2,0,10,63,66,24,6,3,1,0
2022-04-08 17:00:00,2022,4,8,17,9,2,69,351,0,0,0,0,0,0,0,0,0
2022-04-08 18:00:00,2022,4,8,18,9,0,224,4,0,4,17,44,66,64,28,5,0
2022-04-08 18:00:00,2022,4,8,18,9,1,220,7,2,6,42,105,51,15,5,1,0
2022-04-08 18:00:00,2022,4,8,18,9,2,39,474,0,0,0,0,0,0,0,0,0
2022-04-08 19:00:00,2022,4,8,19,9,0,228,1,0,6,23,62,69,42,24,3,0
2022-04-08 19:00:00,2022,4,8,19,9,1,318,8,2,20,114,122,52,9,7,0,0
2022-04-08 19:00:00,2022,4,8,19,9,2,49,400,0,0,0,0,0,0,0,0,0
2022-04-08 20:00:00,2022,4,8,20,9,0,374,8,0,7,37,65,114,109,47,3,0
2022-04-08 20:00:00,2022,4,8,20,9,1,353,6,0,21,130,157,33,14,4,0,0
2022-04-08 20:00:00,2022,4,8,20,9,2,55,347,0,0,0,0,0,0,0,0,0
2022-04-08 21:00:00,2022,4,8,21,9,0,501,12,1,10,47,107,159,113,74,2,0
2022-04-08 21:00:00,2022,4,8,21,9,1,279,17,3,22,81,125,45,12,8,0,0
2022-04-08 21:00:00,2022,4,8,21,9,2,59,410,0,0,0,0,0,0,0,0,0
2022-04-08 22:00:00,2022,4,8,22,9,0,301,18,0,7,45,71,97,65,34,0,0
2022-04-08 22:00:00,2022,4,8,22,9,1,200,11,0,12,70,91,24,13,1,0,0
2022-04-08 22:00:00,2022,4,8,22,9,2,58,390,0,0,0,0,0,0,0,0,0
2022-04-08 23:00:00,2022,4,8,23,9,0,296,24,1,6,37,75,104,67,29,1,0
2022-04-08 23:00:00,2022,4,8,23,9,1,170,10,1,9,69,52,40,7,2,0,0
2022-04-08 23:00:00,2022,4,8,23,9,2,35,477,0,0,0,0,0,0,0,0,0
2022-04-09 00:00:00,2022,4,9,0,9,0,174,6,0,1,28,48,56,37,10,0,0
2022-04-09 00:00:00,2022,4,9,0,9,1,116,15,0,5,35,64,16,5,6,0,0
2022-04-09 00:00:00,2022,4,9,0,9,2,18,495,0,0,0,0,0,0,0,0,0
2022-04-09 01:00:00,2022,4,9,1,9,0,117,14,0,3,10,48,44,23,2,1,0
2022-04-09 01:00:00,2022,4,9,1,9,1,92,8,0,4,27,49,16,3,1,0,0
2022-04-09 01:00:00,2022,4,9,1,9,2,10,688,0,0,0,0,0,0,0,0,0
2022-04-09 02:00:00,2022,4,9,2,9,0,70,7,1,1,10,23,23,14,4,1,0
2022-04-09 02:00:00,2022,4,9,2,9,1,51,5,1,1,18,27,7,2,0,0,0
2022-04-09 02:00:00,2022,4,9,2,9,2,14,356,0,0,0,0,0,0,0,0,0
2022-04-09 03:00:00,2022,4,9,3,9,0,59,1,0,4,9,21,14,10,2,0,0
2022-04-09 03:00:00,2022,4,9,3,9,1,52,1,0,1,24,16,9,3,0,0,0
2022-04-09 03:00:00,2022,4,9,3,9,2,14,254,0,0,0,0,0,0,0,0,0
2022-04-09 04:00:00,2022,4,9,4,9,0,23,3,0,3,5,8,6,3,1,0,0
2022-04-09 04:00:00,2022,4,9,4,9,1,30,2,0,3,6,14,8,0,1,0,0
2022-04-09 04:00:00,2022,4,9,4,9,2,11,162,0,0,0,0,0,0,0,0,0
2022-04-09 05:00:00,2022,4,9,5,9,0,36,2,0,1,6,11,10,7,3,0,0
2022-04-09 05:00:00,2022,4,9,5,9,1,32,0,1,0,10,12,8,1,0,0,0
2022-04-09 05:00:00,2022,4,9,5,9,2,8,110,0,0,0,0,0,0,0,0,0
2022-04-09 06:00:00,2022,4,9,6,9,0,27,2,0,0,1,7,9,7,5,0,0
2022-04-09 06:00:00,2022,4,9,6,9,1,18,2,0,0,2,7,7,0,3,1,0
2022-04-09 06:00:00,2022,4,9,6,9,2,13,91,0,0,0,0,0,0,0,0,0
2022-04-09 07:00:00,2022,4,9,7,9,0,27,1,0,1,1,1,4,12,9,0,0
2022-04-09 07:00:00,2022,4,9,7,9,1,22,1,0,3,2,3,7,5,2,1,0
2022-04-09 07:00:00,2022,4,9,7,9,2,10,90,0,0,0,0,0,0,0,0,0
2022-04-09 08:00:00,2022,4,9,8,9,0,57,3,1,1,1,6,12,17,19,3,0
2022-04-09 08:00:00,2022,4,9,8,9,1,33,1,0,0,4,11,3,5,10,1,0
2022-04-09 08:00:00,2022,4,9,8,9,2,11,121,0,0,0,0,0,0,0,0,0
2022-04-09 09:00:00,2022,4,9,9,9,0,75,3,0,1,1,3,9,33,30,1,0
2022-04-09 09:00:00,2022,4,9,9,9,1,28,2,0,0,2,8,4,8,8,0,0
2022-04-09 09:00:00,2022,4,9,9,9,2,27,194,0,0,0,0,0,0,0,0,0
2022-04-09 10:00:00,2022,4,9,10,9,0,120,8,0,7,4,6,17,42,49,3,0
2022-04-09 10:00:00,2022,4,9,10,9,1,73,8,1,1,2,12,20,21,20,4,0
2022-04-09 10:00:00,2022,4,9,10,9,2,52,250,0,0,0,0,0,0,0,0,0
2022-04-09 11:00:00,2022,4,9,11,9,0,111,3,0,3,7,11,22,33,34,4,0
2022-04-09 11:00:00,2022,4,9,11,9,1,93,5,0,1,6,23,26,24,14,4,0
2022-04-09 11:00:00,2022,4,9,11,9,2,66,259,0,0,0,0,0,0,0,0,0
2022-04-09 12:00:00,2022,4,9,12,9,0,54,1,0,2,3,8,12,18,11,1,0
2022-04-09 12:00:00,2022,4,9,12,9,1,56,0,0,5,7,16,13,9,6,0,0
2022-04-09 12:00:00,2022,4,9,12,9,2,38,169,0,0,0,0,0,0,0,0,0
2022-04-09 13:00:00,2022,4,9,13,9,0,85,5,0,5,9,16,21,24,15,0,0
2022-04-09 13:00:00,2022,4,9,13,9,1,65,1,0,6,12,24,16,7,1,0,0
2022-04-09 13:00:00,2022,4,9,13,9,2,46,204,0,0,0,0,0,0,0,0,0
2022-04-09 14:00:00,2022,4,9,14,9,0,114,4,0,10,12,22,29,30,15,0,0
2022-04-09 14:00:00,2022,4,9,14,9,1,53,2,0,2,7,19,17,8,2,0,0
2022-04-09 14:00:00,2022,4,9,14,9,2,46,238,0,0,0,0,0,0,0,0,0
2022-04-09 15:00:00,2022,4,9,15,9,0,156,2,2,8,8,25,40,50,24,1,0
2022-04-09 15:00:00,2022,4,9,15,9,1,90,1,2,4,17,29,22,13,4,0,0
2022-04-09 15:00:00,2022,4,9,15,9,2,71,271,0,0,0,0,0,0,0,0,0
2022-04-09 16:00:00,2022,4,9,16,9,0,173,4,1,5,15,37,53,46,19,1,0
2022-04-09 16:00:00,2022,4,9,16,9,1,116,3,1,9,24,49,23,12,0,1,0
2022-04-09 16:00:00,2022,4,9,16,9,2,67,328,0,0,0,0,0,0,0,0,0
2022-04-09 17:00:00,2022,4,9,17,9,0,195,7,0,4,22,50,62,44,19,1,0
2022-04-09 17:00:00,2022,4,9,17,9,1,171,4,0,6,43,79,32,12,3,0,0
2022-04-09 17:00:00,2022,4,9,17,9,2,85,364,0,0,0,0,0,0,0,0,0
2022-04-09 18:00:00,2022,4,9,18,9,0,298,10,3,8,21,64,87,81,38,6,0
2022-04-09 18:00:00,2022,4,9,18,9,1,241,8,0,11,34,109,67,25,3,0,0
2022-04-09 18:00:00,2022,4,9,18,9,2,54,451,0,0,0,0,0,0,0,0,0
2022-04-09 19:00:00,2022,4,9,19,9,0,274,17,1,7,46,68,88,58,21,2,0
2022-04-09 19:00:00,2022,4,9,19,9,1,345,8,4,31,120,144,41,12,1,0,0
2022-04-09 19:00:00,2022,4,9,19,9,2,65,408,0,0,0,0,0,0,0,0,0
2022-04-09 20:00:00,2022,4,9,20,9,0,430,33,0,15,49,117,147,74,57,4,0
2022-04-09 20:00:00,2022,4,9,20,9,1,500,35,4,35,211,209,62,11,3,0,0
2022-04-09 20:00:00,2022,4,9,20,9,2,99,457,0,0,0,0,0,0,0,0,0
2022-04-09 21:00:00,2022,4,9,21,9,0,386,13,0,13,45,101,111,95,34,0,0
2022-04-09 21:00:00,2022,4,9,21,9,1,341,20,1,24,136,148,38,9,5,0,0
2022-04-09 21:00:00,2022,4,9,21,9,2,60,403,0,0,0,0,0,0,0,0,0
2022-04-09 22:00:00,2022,4,9,22,9,0,442,37,2,15,56,158,140,73,35,0,0
2022-04-09 22:00:00,2022,4,9,22,9,1,304,35,1,18,141,125,43,7,4,0,0
2022-04-09 22:00:00,2022,4,9,22,9,2,76,447,0,0,0,0,0,0,0,0,0
2022-04-09 23:00:00,2022,4,9,23,9,0,307,84,0,11,49,129,113,54,34,1,0
2022-04-09 23:00:00,2022,4,9,23,9,1,233,32,0,12,89,98,52,11,3,0,0
2022-04-09 23:00:00,2022,4,9,23,9,2,79,484,0,0,0,0,0,0,0,0,0
2022-04-10 00:00:00,2022,4,10,0,9,0,176,11,0,6,30,58,65,17,11,0,0
2022-04-10 00:00:00,2022,4,10,0,9,1,130,12,1,4,45,59,27,4,2,0,0
2022-04-10 00:00:00,2022,4,10,0,9,2,39,501,0,0,0,0,0,0,0,0,0
2022-04-10 01:00:00,2022,4,10,1,9,0,163,33,1,11,33,66,45,27,13,0,0
2022-04-10 01:00:00,2022,4,10,1,9,1,106,34,0,17,37,61,11,7,6,1,0
2022-04-10 01:00:00,2022,4,10,1,9,2,26,622,0,0,0,0,0,0,0,0,0
2022-04-10 02:00:00,2022,4,10,2,9,0,85,4,0,1,24,19,23,19,3,0,0
2022-04-10 02:00:00,2022,4,10,2,9,1,76,1,1,5,25,28,15,3,0,0,0
2022-04-10 02:00:00,2022,4,10,2,9,2,17,314,0,0,0,0,0,0,0,0,0
2022-04-10 03:00:00,2022,4,10,3,9,0,62,4,1,4,7,26,17,7,4,0,0
2022-04-10 03:00:00,2022,4,10,3,9,1,52,2,1,2,16,22,9,3,1,0,0
2022-04-10 03:00:00,2022,4,10,3,9,2,24,232,0,0,0,0,0,0,0,0,0
2022-04-10 04:00:00,2022,4,10,4,9,0,33,2,0,3,5,11,11,4,1,0,0
2022-04-10 04:00:00,2022,4,10,4,9,1,43,2,0,2,10,23,8,1,1,0,0
2022-04-10 04:00:00,2022,4,10,4,9,2,18,170,0,0,0,0,0,0,0,0,0
2022-04-10 05:00:00,2022,4,10,5,9,0,40,1,1,2,3,15,15,3,2,0,0
2022-04-10 05:00:00,2022,4,10,5,9,1,56,5,0,7,19,28,6,1,0,0,0
2022-04-10 05:00:00,2022,4,10,5,9,2,18,124,0,0,0,0,0,0,0,0,0
2022-04-10 06:00:00,2022,4,10,6,9,0,67,7,0,0,3,19,31,13,7,1,0
2022-04-10 06:00:00,2022,4,10,6,9,1,22,2,0,2,3,8,7,2,2,0,0
2022-04-10 06:00:00,2022,4,10,6,9,2,16,119,0,0,0,0,0,0,0,0,0
2022-04-10 07:00:00,2022,4,10,7,9,0,54,7,0,3,3,9,10,24,10,2,0
2022-04-10 07:00:00,2022,4,10,7,9,1,26,3,0,0,2,12,7,6,1,1,0
2022-04-10 07:00:00,2022,4,10,7,9,2,20,143,0,0,0,0,0,0,0,0,0
2022-04-10 08:00:00,2022,4,10,8,9,0,24,0,0,0,1,3,3,10,6,1,0
2022-04-10 08:00:00,2022,4,10,8,9,1,20,3,0,0,1,8,7,4,3,0,0
2022-04-10 08:00:00,2022,4,10,8,9,2,10,91,0,0,0,0,0,0,0,0,0
2022-04-10 09:00:00,2022,4,10,9,9,0,37,1,0,2,1,2,6,8,16,3,0
2022-04-10 09:00:00,2022,4,10,9,9,1,16,3,0,3,3,4,3,1,4,1,0
2022-04-10 09:00:00,2022,4,10,9,9,2,12,77,0,0,0,0,0,0,0,0,0
2022-04-10 10:00:00,2022,4,10,10,9,0,21,1,0,0,2,1,5,4,8,2,0
2022-04-10 10:00:00,2022,4,10,10,9,1,10,1,0,1,0,4,3,3,0,0,0
2022-04-10 10:00:00,2022,4,10,10,9,2,10,86,0,0,0,0,0,0,0,0,0
2022-04-10 11:00:00,2022,4,10,11,9,0,27,0,0,1,1,4,4,10,7,0,0
2022-04-10 11:00:00,2022,4,10,11,9,1,24,1,0,3,2,9,6,3,2,0,0
2022-04-10 11:00:00,2022,4,10,11,9,2,15,107,0,0,0,0,0,0,0,0,0
2022-04-10 12:00:00,2022,4,10,12,9,0,35,1,0,1,3,7,7,12,6,0,0
2022-04-10 12:00:00,2022,4,10,12,9,1,40,4,0,4,5,12,14,5,2,2,0
2022-04-10 12:00:00,2022,4,10,12,9,2,12,102,0,0,0,0,0,0,0,0,0
2022-04-10 13:00:00,2022,4,10,13,9,0,33,1,2,2,2,6,9,7,5,1,0
2022-04-10 13:00:00,2022,4,10,13,9,1,24,2,1,1,1,6,11,3,2,1,0
2022-04-10 13:00:00,2022,4,10,13,9,2,9,116,0,0,0,0,0,0,0,0,0
2022-04-10 14:00:00,2022,4,10,14,9,0,29,0,0,4,3,5,6,8,2,1,0
2022-04-10 14:00:00,2022,4,10,14,9,1,29,0,1,0,3,7,11,7,0,0,0
2022-04-10 14:00:00,2022,4,10,14,9,2,7,114,0,0,0,0,0,0,0,0,0
2022-04-10 15:00:00,2022,4,10,15,9,0,39,0,1,0,2,7,10,12,7,0,0
2022-04-10 15:00:00,2022,4,10,15,9,1,25,0,0,0,10,6,3,4,2,0,0
2022-04-10 15:00:00,2022,4,10,15,9,2,12,77,0,0,0,0,0,0,0,0,0
2022-04-10 16:00:00,2022,4,10,16,9,0,53,0,0,1,6,7,17,12,9,1,0
2022-04-10 16:00:00,2022,4,10,16,9,1,33,1,0,0,13,10,7,0,3,1,0
2022-04-10 16:00:00,2022,4,10,16,9,2,15,132,0,0,0,0,0,0,0,0,0
2022-04-10 17:00:00,2022,4,10,17,9,0,40,2,0,2,6,8,13,10,2,1,0
2022-04-10 17:00:00,2022,4,10,17,9,1,38,0,0,2,6,18,7,2,2,1,0
2022-04-10 17:00:00,2022,4,10,17,9,2,22,97,0,0,0,0,0,0,0,0,0
2022-04-10 18:00:00,2022,4,10,18,9,0,53,0,0,1,6,11,13,7,12,3,0
2022-04-10 18:00:00,2022,4,10,18,9,1,32,0,0,2,5,12,5,3,5,0,0
2022-04-10 18:00:00,2022,4,10,18,9,2,9,114,0,0,0,0,0,0,0,0,0
2022-04-10 19:00:00,2022,4,10,19,9,0,64,2,1,0,14,20,15,8,8,0,0
2022-04-10 19:00:00,2022,4,10,19,9,1,54,2,0,9,21,19,7,0,0,0,0
2022-04-10 19:00:00,2022,4,10,19,9,2,10,93,0,0,0,0,0,0,0,0,0
2022-04-10 20:00:00,2022,4,10,20,9,0,59,4,0,1,17,20,16,7,2,0,0
2022-04-10 20:00:00,2022,4,10,20,9,1,86,2,1,12,36,26,10,3,0,0,0
2022-04-10 20:00:00,2022,4,10,20,9,2,17,86,0,0,0,0,0,0,0,0,0
2022-04-10 21:00:00,2022,4,10,21,9,0,86,0,0,3,4,27,30,19,2,1,0
2022-04-10 21:00:00,2022,4,10,21,9,1,56,0,0,2,28,18,7,1,0,0,0
2022-04-10 21:00:00,2022,4,10,21,9,2,8,121,0,0,0,0,0,0,0,0,0
2022-04-10 22:00:00,2022,4,10,22,9,0,47,1,0,2,14,11,11,8,1,1,0
2022-04-10 22:00:00,2022,4,10,22,9,1,52,4,0,4,28,18,4,2,0,0,0
2022-04-10 22:00:00,2022,4,10,22,9,2,9,105,0,0,0,0,0,0,0,0,0
2022-04-10 23:00:00,2022,4,10,23,9,0,45,1,0,2,8,14,13,6,3,0,0
2022-04-10 23:00:00,2022,4,10,23,9,1,46,2,1,2,14,25,4,0,1,1,0
2022-04-10 23:00:00,2022,4,10,23,9,2,10,87,0,0,0,0,0,0,0,0,0
2022-04-11 00:00:00,2022,4,11,0,9,0,24,1,0,0,5,7,9,3,1,0,0
2022-04-11 00:00:00,2022,4,11,0,9,1,41,3,0,4,17,19,4,0,0,0,0
2022-04-11 00:00:00,2022,4,11,0,9,2,10,65,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,2022,4,11,1,9,0,24,2,0,0,8,8,8,2,0,0,0
2022-04-11 01:00:00,2022,4,11,1,9,1,5,2,0,2,2,2,1,0,0,0,0
2022-04-11 01:00:00,2022,4,11,1,9,2,1,97,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,2022,4,11,2,9,0,7,1,0,0,4,3,1,0,0,0,0
2022-04-11 02:00:00,2022,4,11,2,9,1,7,2,0,0,4,3,1,0,1,0,0
2022-04-11 02:00:00,2022,4,11,2,9,2,1,60,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,2022,4,11,3,9,0,7,0,0,0,1,3,1,1,1,0,0
2022-04-11 03:00:00,2022,4,11,3,9,1,13,1,1,0,5,3,5,0,0,0,0
2022-04-11 03:00:00,2022,4,11,3,9,2,2,33,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,2022,4,11,4,9,0,9,0,0,1,0,3,2,3,0,0,0
2022-04-11 04:00:00,2022,4,11,4,9,1,9,0,0,0,2,5,2,0,0,0,0
2022-04-11 04:00:00,2022,4,11,4,9,2,2,29,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,2022,4,11,5,9,0,8,1,0,0,0,2,6,0,1,0,0
2022-04-11 05:00:00,2022,4,11,5,9,1,5,0,0,0,1,2,2,0,0,0,0
2022-04-11 05:00:00,2022,4,11,5,9,2,1,11,0,0,0,0,0,0,0,0,0
2022-04-11 06:00:00,2022,4,11,6,9,0,13,0,0,0,0,1,2,5,4,1,0
2022-04-11 06:00:00,2022,4,11,6,9,1,9,0,0,0,2,3,2,1,1,0,0
2022-04-11 06:00:00,2022,4,11,6,9,2,6,36,0,0,0,0,0,0,0,0,0
2022-04-11 07:00:00,2022,4,11,7,9,0,28,0,0,0,0,1,6,11,10,0,0
2022-04-11 07:00:00,2022,4,11,7,9,1,10,0,0,0,0,4,2,2,2,0,0
2022-04-11 07:00:00,2022,4,11,7,9,2,13,40,0,0,0,0,0,0,0,0,0
2022-04-11 08:00:00,2022,4,11,8,9,0,52,1,1,0,1,5,12,18,16,0,0
2022-04-11 08:00:00,2022,4,11,8,9,1,37,0,0,1,5,6,11,9,4,1,0
2022-04-11 08:00:00,2022,4,11,8,9,2,23,52,0,0,0,0,0,0,0,0,0
2022-04-11 09:00:00,2022,4,11,9,9,0,24,1,0,0,0,1,7,10,6,1,0
2022-04-11 09:00:00,2022,4,11,9,9,1,16,0,0,0,1,5,5,3,2,0,0
2022-04-11 09:00:00,2022,4,11,9,9,2,10,62,0,0,0,0,0,0,0,0,0
2022-04-11 10:00:00,2022,4,11,10,9,0,26,0,0,1,2,5,9,2,6,1,0
2022-04-11 10:00:00,2022,4,11,10,9,1,18,1,0,1,0,2,9,2,4,1,0
2022-04-11 10:00:00,2022,4,11,10,9,2,6,63,0,0,0,0,0,0,0,0,0
2022-04-11 11:00:00,2022,4,11,11,9,0,19,0,0,0,2,3,4,5,3,2,0
2022-04-11 11:00:00,2022,4,11,11,9,1,8,1,0,0,1,1,2,2,3,0,0
2022-04-11 11:00:00,2022,4,11,11,9,2,12,28,0,0,0,0,0,0,0,0,0
2022-04-11 12:00:00,2022,4,11,12,9,0,23,0,0,1,2,3,2,9,6,0,0
2022-04-11 12:00:00,2022,4,11,12,9,1,14,0,0,1,1,5,3,3,1,0,0
2022-04-11 12:00:00,2022,4,11,12,9,2,18,29,0,0,0,0,0,0,0,0,0
2022-04-11 13:00:00,2022,4,11,13,9,0,15,1,0,0,0,2,5,2,7,0,0
2022-04-11 13:00:00,2022,4,11,13,9,1,13,0,0,0,0,4,3,2,1,3,0
2022-04-11 13:00:00,2022,4,11,13,9,2,12,50,0,0,0,0,0,0,0,0,0
2022-04-11 14:00:00,2022,4,11,14,9,0,38,0,0,1,2,3,12,11,7,2,0
2022-04-11 14:00:00,2022,4,11,14,9,1,22,1,0,2,1,8,7,2,3,0,0
2022-04-11 14:00:00,2022,4,11,14,9,2,12,81,0,0,0,0,0,0,0,0,0
2022-04-11 15:00:00,2022,4,11,15,9,0,79,0,0,1,4,9,23,21,19,2,0
2022-04-11 15:00:00,2022,4,11,15,9,1,30,0,0,0,6,9,8,6,1,0,0
2022-04-11 15:00:00,2022,4,11,15,9,2,22,56,0,0,0,0,0,0,0,0,0
2022-04-11 16:00:00,2022,4,11,16,9,0,69,0,0,0,6,20,22,12,7,2,0
2022-04-11 16:00:00,2022,4,11,16,9,1,38,0,0,2,8,17,9,2,0,0,0
2022-04-11 16:00:00,2022,4,11,16,9,2,12,89,0,0,0,0,0,0,0,0,0
2022-04-11 17:00:00,2022,4,11,17,9,0,98,1,0,1,13,27,26,22,10,0,0
2022-04-11 17:00:00,2022,4,11,17,9,1,63,0,1,1,18,22,16,4,1,0,0
2022-04-11 17:00:00,2022,4,11,17,9,2,27,193,0,0,0,0,0,0,0,0,0
2022-04-11 18:00:00,2022,4,11,18,9,0,116,1,1,0,9,21,36,26,21,3,0
2022-04-11 18:00:00,2022,4,11,18,9,1,87,1,2,4,15,36,23,5,3,0,0
2022-04-11 18:00:00,2022,4,11,18,9,2,26,212,0,0,0,0,0,0,0,0,0
2022-04-11 19:00:00,2022,4,11,19,9,0,123,1,0,5,20,39,32,20,8,0,0
2022-04-11 19:00:00,2022,4,11,19,9,1,178,2,0,22,69,56,26,6,1,0,0
2022-04-11 19:00:00,2022,4,11,19,9,2,20,167,0,0,0,0,0,0,0,0,0
